distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
14.75,815.65,Low,0,0,1,4.9,19,20,0.0,digibazaar_delivery
4.84,1992.6,Medium,0,1,1,4.3,17,47,0.0,digibazaar_delivery
10.54,2774.3,High,1,0,1,2.6,10,4,7.6,digibazaar_delivery
11.21,213.13,Medium,1,1,1,5.0,17,33,2.7,digibazaar_delivery
13.45,253.95,Low,1,1,0,4.3,20,14,3.3,pickup
14.83,239.99,Low,0,1,1,3.7,22,13,0.0,pickup
9.76,2475.25,Low,0,0,1,4.7,27,2,0.0,digibazaar_delivery
5.13,1480.48,Low,1,0,0,3.8,14,29,5.0,shop_delivery
2.15,971.02,Low,1,1,0,3.0,27,29,4.6,shop_delivery
6.74,247.82,Medium,1,0,0,3.9,21,41,3.6,shop_delivery
8.63,1844.43,Medium,0,1,0,2.8,7,40,0.0,pickup
9.26,1403.6,High,1,1,1,3.9,19,15,6.1,digibazaar_delivery
11.1,281.75,Low,0,0,1,2.6,14,35,0.0,digibazaar_delivery
7.64,740.16,High,0,0,1,3.4,20,25,0.0,digibazaar_delivery
14.53,229.52,High,1,0,0,4.9,19,7,2.8,shop_delivery
8.89,55.52,High,1,0,1,4.7,16,38,5.9,digibazaar_delivery
0.15,417.7,Medium,1,1,1,4.1,12,2,5.8,digibazaar_delivery
0.53,1178.45,Medium,1,1,1,2.8,17,47,6.6,digibazaar_delivery
3.26,1431.33,Low,1,0,1,4.3,8,40,6.5,shop_delivery
1.78,1257.48,High,0,1,1,4.3,9,22,0.0,digibazaar_delivery
2.2,1709.9,High,0,0,1,2.7,20,30,0.0,digibazaar_delivery
10.62,2906.45,Medium,1,0,0,3.2,7,43,6.6,shop_delivery
2.19,1421.59,Low,0,1,1,4.5,19,40,0.0,digibazaar_delivery
7.35,818.37,Medium,1,0,0,3.9,23,5,3.5,shop_delivery
6.96,1041.35,High,1,1,1,4.0,9,21,2.3,digibazaar_delivery
4.86,1060.54,Low,1,1,1,3.8,27,48,7.5,shop_delivery
12.3,336.78,Medium,0,1,1,4.5,20,18,0.0,digibazaar_delivery
4.89,1049.67,Medium,1,0,0,4.6,5,23,5.1,shop_delivery
5.95,2538.13,High,0,0,1,3.7,16,13,0.0,digibazaar_delivery
5.53,1050.39,High,0,0,1,2.6,25,37,0.0,digibazaar_delivery
2.44,1729.18,High,0,1,1,4.6,19,19,0.0,digibazaar_delivery
7.93,1599.62,Low,0,0,1,4.8,30,5,0.0,digibazaar_delivery
0.43,2439.89,Low,1,0,1,2.6,30,50,6.1,shop_delivery
3.73,1953.72,Low,1,0,1,3.6,30,0,8.0,shop_delivery
10.11,2742.62,Low,0,1,0,4.9,16,3,0.0,pickup
7.24,721.39,Medium,1,0,0,4.4,18,2,6.3,shop_delivery
8.86,1679.6,High,0,0,1,3.0,26,11,0.0,digibazaar_delivery
9.67,106.76,High,1,1,0,2.7,7,26,3.7,pickup
3.78,2957.53,Medium,1,0,1,2.7,15,8,4.7,digibazaar_delivery
12.16,1047.7,High,0,0,1,3.9,12,20,0.0,digibazaar_delivery
4.22,1197.85,Medium,1,1,0,4.7,13,37,6.3,shop_delivery
11.46,1267.38,Medium,0,1,1,3.8,11,22,0.0,digibazaar_delivery
13.0,261.33,High,1,0,0,3.7,27,20,6.4,shop_delivery
9.19,255.92,Low,1,1,1,2.6,19,22,5.8,pickup
9.19,1471.38,Medium,0,1,0,3.7,17,8,0.0,pickup
6.74,1365.84,Low,1,1,1,4.5,11,31,6.4,pickup
3.16,2467.4,Medium,1,0,0,2.6,14,31,3.4,shop_delivery
11.17,1698.91,Medium,1,0,0,3.8,8,29,6.7,shop_delivery
6.48,879.23,Medium,0,0,1,3.1,19,42,0.0,digibazaar_delivery
7.08,2739.32,Medium,1,1,1,3.9,12,4,2.9,digibazaar_delivery
7.1,1223.35,Low,0,0,1,3.1,17,8,0.0,digibazaar_delivery
10.78,1890.65,Low,1,0,0,2.6,25,48,3.7,shop_delivery
4.23,1496.61,Low,0,1,1,4.7,23,36,0.0,pickup
2.07,638.29,Low,0,0,1,4.6,6,3,0.0,digibazaar_delivery
2.73,875.71,Medium,1,0,1,2.8,25,45,3.1,digibazaar_delivery
7.04,1963.32,Medium,0,1,0,2.7,12,35,0.0,pickup
9.72,2614.84,Medium,1,1,1,3.6,12,2,6.2,digibazaar_delivery
3.05,209.66,Medium,0,1,1,2.6,13,1,0.0,digibazaar_delivery
5.74,1412.92,Medium,1,1,1,4.0,29,34,6.2,digibazaar_delivery
8.73,2455.33,Low,0,1,1,4.9,13,7,0.0,pickup
9.73,2441.01,High,0,0,1,4.3,23,15,0.0,digibazaar_delivery
3.62,1048.4,Low,1,0,0,4.8,18,29,7.9,shop_delivery
2.45,1324.41,Medium,0,1,0,3.7,23,3,0.0,pickup
0.29,819.89,Low,0,1,0,3.1,28,2,0.0,pickup
6.6,234.92,Medium,1,0,0,3.4,28,3,5.7,shop_delivery
9.99,2790.71,High,0,1,1,2.6,20,40,0.0,digibazaar_delivery
3.97,638.66,Low,1,0,0,3.3,9,24,2.4,shop_delivery
12.72,2386.06,Medium,1,0,0,4.6,6,27,3.5,shop_delivery
2.0,2001.43,Medium,1,0,1,4.4,13,14,3.3,digibazaar_delivery
8.31,209.95,Medium,1,0,1,4.5,24,41,7.4,digibazaar_delivery
2.4,1497.17,Low,1,1,0,4.6,15,21,7.7,shop_delivery
13.46,980.79,Medium,0,1,1,3.7,27,38,0.0,digibazaar_delivery
2.16,2364.77,High,0,0,1,4.8,24,3,0.0,digibazaar_delivery
7.38,2177.74,High,1,1,1,4.7,17,49,2.6,digibazaar_delivery
11.18,1949.98,High,0,0,1,4.0,29,17,0.0,digibazaar_delivery
2.8,1863.74,Low,1,0,1,4.2,28,35,2.6,digibazaar_delivery
7.12,1468.01,Low,0,1,0,2.8,24,15,0.0,pickup
12.31,2695.85,High,0,0,1,4.5,12,43,0.0,digibazaar_delivery
10.49,1987.43,High,1,0,1,3.3,13,4,7.1,digibazaar_delivery
5.69,1079.34,High,0,1,1,3.4,28,24,0.0,digibazaar_delivery
13.92,1567.53,Low,0,1,0,2.8,24,30,0.0,pickup
8.46,669.83,Low,0,0,1,4.4,23,5,0.0,digibazaar_delivery
1.28,342.8,High,0,1,1,3.3,17,3,0.0,digibazaar_delivery
3.95,693.5,High,1,1,1,3.9,27,5,7.3,pickup
10.71,2689.39,High,0,0,1,2.6,8,38,0.0,digibazaar_delivery
4.84,1115.7,High,1,1,1,4.5,12,10,7.4,digibazaar_delivery
2.33,1738.39,Low,1,1,1,4.7,8,7,2.4,shop_delivery
7.52,2054.97,Medium,0,1,1,4.7,25,34,0.0,digibazaar_delivery
10.74,1354.18,Low,1,0,0,3.5,12,17,2.7,shop_delivery
3.04,2475.78,High,0,0,1,3.5,15,30,0.0,digibazaar_delivery
11.53,755.9,Medium,1,1,1,3.8,25,41,4.3,digibazaar_delivery
5.34,1960.2,Low,0,0,1,3.8,23,31,0.0,digibazaar_delivery
12.14,2461.26,Medium,0,0,1,4.2,5,12,0.0,digibazaar_delivery
8.23,2974.81,High,0,1,0,3.1,28,7,0.0,pickup
12.75,2685.08,High,1,1,1,4.8,13,36,4.0,digibazaar_delivery
11.51,1454.79,Medium,1,1,0,3.9,20,27,2.9,pickup
7.0,1270.29,Low,1,1,1,3.0,12,50,6.4,pickup
8.09,2221.26,Medium,1,0,0,3.9,8,45,6.3,shop_delivery
9.31,183.09,High,1,0,1,3.6,28,0,5.6,digibazaar_delivery
10.21,2611.64,High,0,1,1,4.8,12,34,0.0,digibazaar_delivery
8.36,1681.09,Medium,0,1,1,3.0,13,10,0.0,digibazaar_delivery
12.35,819.88,High,1,1,0,4.5,28,45,6.0,pickup
10.89,1468.71,High,1,1,1,3.3,9,36,6.1,digibazaar_delivery
9.56,1651.76,Medium,0,0,1,2.7,9,14,0.0,digibazaar_delivery
12.16,1360.76,Medium,0,1,1,4.6,25,41,0.0,digibazaar_delivery
6.31,2611.13,High,0,0,1,3.8,24,31,0.0,digibazaar_delivery
7.52,2214.65,High,0,1,1,4.6,27,27,0.0,digibazaar_delivery
4.62,1885.79,Medium,0,0,1,3.4,28,25,0.0,digibazaar_delivery
7.95,489.2,High,0,1,1,3.3,25,25,0.0,digibazaar_delivery
12.06,2460.56,High,0,0,1,4.7,27,25,0.0,digibazaar_delivery
8.36,2840.06,Medium,0,1,1,3.1,5,36,0.0,digibazaar_delivery
4.98,2090.39,High,0,0,1,4.7,27,48,0.0,digibazaar_delivery
2.87,2367.46,Low,0,1,1,3.5,18,13,0.0,pickup
12.97,621.97,Medium,1,1,1,4.2,18,6,5.3,digibazaar_delivery
8.84,1013.17,Low,0,1,0,3.8,17,15,0.0,pickup
2.44,1300.44,High,1,1,0,3.2,23,7,7.3,shop_delivery
14.57,748.98,Medium,0,1,0,4.6,7,10,0.0,pickup
8.85,1734.57,High,1,1,0,4.3,16,32,4.8,pickup
5.2,1912.48,Low,1,1,1,4.1,11,24,6.2,shop_delivery
12.17,2702.9,High,1,0,1,4.2,21,16,4.2,digibazaar_delivery
14.58,2923.28,Low,0,0,1,2.7,8,47,0.0,digibazaar_delivery
13.92,1675.33,Medium,1,0,1,2.8,23,14,5.3,digibazaar_delivery
9.34,556.7,Low,0,0,1,3.7,24,8,0.0,digibazaar_delivery
8.34,418.08,Medium,0,1,0,2.6,7,6,0.0,pickup
10.83,2196.47,High,1,1,0,3.0,14,22,6.0,pickup
6.64,54.61,Medium,0,1,1,5.0,28,29,0.0,digibazaar_delivery
1.15,2513.65,Medium,0,1,0,4.0,11,10,0.0,pickup
6.6,556.32,Medium,0,1,0,3.4,9,8,0.0,pickup
3.83,2422.71,Medium,1,0,1,3.6,19,42,2.5,digibazaar_delivery
10.61,2584.47,Medium,1,0,0,4.9,25,1,3.5,shop_delivery
8.37,2884.79,High,0,0,1,4.0,12,15,0.0,digibazaar_delivery
11.86,1860.62,Low,0,1,1,3.9,8,29,0.0,pickup
5.4,1517.24,High,0,0,1,3.7,11,17,0.0,digibazaar_delivery
11.62,279.99,Low,0,0,1,2.6,15,32,0.0,digibazaar_delivery
12.82,2403.4,High,0,1,0,3.4,28,38,0.0,pickup
8.83,1156.69,High,1,1,0,3.0,21,42,2.1,pickup
9.11,284.5,Medium,0,0,1,3.7,6,17,0.0,digibazaar_delivery
4.95,416.58,Low,0,1,0,4.4,5,43,0.0,pickup
10.27,2989.9,Medium,0,0,1,2.8,5,1,0.0,digibazaar_delivery
2.72,2628.72,Low,0,0,1,2.8,21,44,0.0,digibazaar_delivery
4.75,823.1,High,0,0,1,3.6,5,49,0.0,digibazaar_delivery
8.21,406.41,Low,0,1,0,4.0,17,9,0.0,pickup
8.87,1182.29,High,1,0,1,3.4,23,21,5.0,digibazaar_delivery
10.76,2101.03,Medium,0,0,1,3.7,13,38,0.0,digibazaar_delivery
8.42,1091.09,Low,0,1,1,2.9,28,32,0.0,digibazaar_delivery
11.42,270.64,High,1,1,0,4.9,13,19,3.1,pickup
14.99,358.66,Medium,1,0,0,4.4,16,40,6.3,shop_delivery
0.86,1248.41,Low,1,0,1,4.6,30,9,2.7,shop_delivery
1.26,793.4,Medium,0,1,1,3.5,10,12,0.0,digibazaar_delivery
9.25,2622.86,Medium,1,1,0,3.1,16,25,4.9,pickup
13.3,1816.43,Medium,0,1,0,4.8,30,6,0.0,pickup
2.5,847.15,Low,1,0,1,4.9,9,6,7.8,shop_delivery
8.16,2392.25,High,0,0,1,3.0,21,11,0.0,digibazaar_delivery
9.97,2090.07,Low,0,0,1,2.6,10,50,0.0,digibazaar_delivery
14.38,1071.95,Low,1,1,0,4.4,15,44,5.9,pickup
3.28,356.07,High,1,0,1,4.9,28,25,7.6,digibazaar_delivery
5.98,2747.47,High,1,0,0,2.6,14,50,5.6,shop_delivery
3.41,672.2,Low,0,1,0,4.3,6,8,0.0,pickup
11.39,586.75,Medium,0,0,1,4.5,25,6,0.0,digibazaar_delivery
3.99,180.05,High,1,0,0,3.3,6,42,4.2,shop_delivery
6.58,544.72,Low,1,1,1,4.4,13,25,5.8,pickup
14.06,1634.91,Medium,0,1,1,2.7,17,21,0.0,digibazaar_delivery
0.52,2515.85,High,1,1,1,3.8,10,9,6.6,digibazaar_delivery
1.82,95.07,High,0,1,0,4.6,28,14,0.0,pickup
12.79,1726.68,Low,1,1,1,4.2,8,15,3.6,pickup
12.66,1555.44,Low,0,0,1,4.1,15,44,0.0,digibazaar_delivery
1.56,2135.48,Low,1,1,0,4.3,12,23,5.2,shop_delivery
14.58,707.5,Medium,0,0,1,2.8,10,12,0.0,digibazaar_delivery
13.6,341.68,Low,0,0,1,3.0,25,24,0.0,digibazaar_delivery
0.28,2292.48,Low,1,0,1,3.4,15,24,7.1,shop_delivery
0.19,1504.94,Low,0,0,1,3.7,11,36,0.0,digibazaar_delivery
13.81,672.86,High,0,0,1,3.3,19,50,0.0,digibazaar_delivery
9.29,1803.75,Low,1,1,0,4.0,16,40,2.5,pickup
2.72,1036.41,Medium,0,1,1,4.9,27,47,0.0,digibazaar_delivery
8.02,424.7,Medium,0,1,1,4.3,7,29,0.0,digibazaar_delivery
11.37,1810.55,High,1,1,0,4.7,7,8,3.1,pickup
8.73,837.7,High,0,0,1,4.4,7,8,0.0,digibazaar_delivery
10.5,903.27,High,1,0,0,3.6,29,33,4.3,shop_delivery
2.21,2520.74,Medium,1,1,0,4.6,10,5,7.8,shop_delivery
9.57,297.38,Medium,1,1,1,4.8,19,35,7.6,digibazaar_delivery
13.43,2567.73,Low,1,1,1,3.2,29,48,5.0,pickup
13.36,2670.7,High,0,0,1,4.5,11,48,0.0,digibazaar_delivery
13.38,2059.2,High,0,1,0,3.3,28,8,0.0,pickup
13.18,393.14,Low,1,0,1,4.2,16,39,6.4,digibazaar_delivery
12.05,2886.44,High,0,1,1,3.6,14,41,0.0,digibazaar_delivery
0.68,1553.23,Medium,1,1,1,4.1,26,11,5.4,digibazaar_delivery
2.62,1543.63,Low,1,1,1,3.5,8,25,4.6,shop_delivery
1.79,955.39,High,0,0,1,4.3,12,38,0.0,digibazaar_delivery
14.57,1571.55,High,0,1,0,4.4,10,23,0.0,pickup
13.52,468.82,Low,1,0,0,3.6,7,40,4.2,shop_delivery
9.41,2075.64,Medium,0,0,1,2.6,10,23,0.0,digibazaar_delivery
13.87,2758.92,High,0,1,1,2.7,24,16,0.0,digibazaar_delivery
0.61,728.42,High,0,0,1,4.6,10,1,0.0,digibazaar_delivery
11.86,2672.7,High,1,0,0,4.3,10,4,5.6,shop_delivery
0.44,505.39,Low,0,1,0,4.3,5,36,0.0,pickup
10.87,2024.73,Medium,1,1,0,4.1,29,8,2.7,pickup
4.52,2714.2,Low,1,0,1,4.0,14,9,6.4,shop_delivery
6.05,2045.43,Low,1,1,0,3.8,9,40,6.4,shop_delivery
1.66,975.14,High,1,0,0,4.4,11,6,3.1,shop_delivery
0.74,2137.0,Medium,1,0,1,4.3,26,9,6.7,digibazaar_delivery
13.99,2214.65,High,1,0,0,3.0,16,18,4.6,shop_delivery
5.34,1272.47,Medium,1,1,1,4.9,28,9,6.0,digibazaar_delivery
5.69,2007.37,Medium,1,0,0,3.1,7,42,7.5,shop_delivery
7.78,914.43,Low,0,1,1,4.5,14,12,0.0,pickup
13.26,2097.56,Medium,0,1,0,3.7,8,23,0.0,pickup
14.31,2244.44,Medium,1,1,0,3.8,16,38,4.6,pickup
0.92,427.37,Medium,0,1,1,3.0,22,42,0.0,digibazaar_delivery
12.58,1059.74,Low,1,0,0,3.7,26,42,4.9,shop_delivery
6.12,1359.79,Medium,1,1,0,3.4,6,21,6.6,shop_delivery
13.38,2293.83,High,1,1,1,2.8,9,16,7.9,digibazaar_delivery
11.93,1409.54,Low,1,1,1,3.5,24,15,5.1,pickup
4.0,429.98,Low,1,1,0,3.4,29,46,5.0,shop_delivery
2.39,125.98,High,0,1,1,4.6,15,6,0.0,digibazaar_delivery
9.83,1128.16,Low,1,1,0,4.7,14,10,3.4,pickup
1.92,2184.26,Low,1,1,0,3.3,18,10,7.1,shop_delivery
11.17,1840.73,Medium,1,1,1,3.5,20,50,3.2,digibazaar_delivery
0.24,1288.61,High,1,1,1,3.6,29,12,7.2,digibazaar_delivery
3.54,2632.46,Low,0,0,1,4.0,16,37,0.0,digibazaar_delivery
2.12,1397.52,High,0,1,1,5.0,7,8,0.0,digibazaar_delivery
2.46,2888.25,High,0,0,1,3.2,20,32,0.0,digibazaar_delivery
12.64,259.55,Medium,0,1,0,5.0,18,35,0.0,pickup
9.51,2972.24,High,0,0,1,2.7,26,11,0.0,digibazaar_delivery
13.94,2135.55,Low,0,0,1,3.2,17,47,0.0,digibazaar_delivery
8.54,2422.76,Low,0,1,0,3.6,24,17,0.0,pickup
13.01,632.7,Medium,1,1,1,4.0,19,43,6.9,digibazaar_delivery
10.14,192.16,Low,1,1,1,2.8,14,28,3.3,pickup
8.89,1784.67,Low,0,0,1,4.2,15,11,0.0,digibazaar_delivery
0.69,2048.71,Low,0,0,1,4.8,28,49,0.0,digibazaar_delivery
10.11,2366.66,Medium,0,0,1,3.8,25,27,0.0,digibazaar_delivery
11.94,2643.3,Low,0,1,1,4.8,11,49,0.0,pickup
8.74,2331.3,Low,0,0,1,3.5,20,21,0.0,digibazaar_delivery
7.04,1597.3,Low,1,0,0,3.6,30,12,3.9,shop_delivery
8.66,1310.6,High,1,0,0,3.0,15,34,2.9,shop_delivery
5.96,1641.29,Low,0,0,1,4.1,24,19,0.0,digibazaar_delivery
0.71,1251.0,Low,0,0,1,2.6,28,18,0.0,digibazaar_delivery
13.43,1291.48,Low,0,1,0,3.1,23,48,0.0,pickup
10.32,600.45,High,1,0,1,4.1,28,46,4.9,digibazaar_delivery
4.85,1904.74,Medium,1,1,1,3.5,13,2,3.8,digibazaar_delivery
9.32,178.9,Medium,0,0,1,4.1,28,46,0.0,digibazaar_delivery
7.28,1360.93,High,0,0,1,4.9,12,13,0.0,digibazaar_delivery
7.05,948.57,High,1,0,0,4.7,16,26,3.1,shop_delivery
3.91,199.04,High,1,1,1,3.2,10,14,6.8,shop_delivery
2.64,352.82,High,0,1,1,4.7,13,4,0.0,digibazaar_delivery
2.98,145.07,Low,1,1,0,2.8,14,35,3.9,shop_delivery
5.62,980.84,Medium,0,1,0,3.7,6,10,0.0,pickup
13.49,1571.87,Medium,1,1,0,4.9,12,12,2.6,pickup
7.4,2030.0,Medium,0,1,0,4.2,12,30,0.0,pickup
7.45,1302.48,Medium,1,0,0,3.0,16,40,2.1,shop_delivery
4.3,2720.18,High,0,1,0,2.8,29,19,0.0,pickup
6.27,2158.71,High,0,0,1,3.0,22,26,0.0,digibazaar_delivery
9.79,57.09,High,1,1,1,2.8,12,3,5.2,digibazaar_delivery
2.5,485.11,Medium,1,0,1,2.5,7,21,4.4,digibazaar_delivery
9.16,1958.92,Low,0,1,0,4.9,29,7,0.0,pickup
3.38,1882.58,Medium,1,1,1,4.7,23,26,7.3,pickup
13.94,1698.03,Medium,1,1,0,3.3,21,11,7.0,pickup
11.32,2509.47,Medium,1,0,1,4.1,30,19,6.5,digibazaar_delivery
11.97,1636.62,Low,1,0,0,3.7,9,31,3.1,shop_delivery
0.61,2352.63,Low,1,1,1,4.6,10,6,4.8,shop_delivery
6.58,327.52,Low,1,0,0,2.5,30,15,5.9,shop_delivery
2.52,2580.7,Medium,1,0,1,3.5,22,44,4.1,digibazaar_delivery
4.66,2725.52,High,0,1,0,2.8,20,7,0.0,pickup
6.07,587.59,Low,1,1,0,3.7,26,36,7.1,shop_delivery
4.18,258.4,Low,0,0,1,3.7,9,40,0.0,digibazaar_delivery
6.23,834.75,Medium,1,1,1,3.4,29,5,6.4,digibazaar_delivery
12.4,2221.93,Medium,0,0,1,4.7,17,0,0.0,digibazaar_delivery
9.31,737.21,Low,1,0,0,5.0,27,16,3.6,shop_delivery
0.34,2999.16,Low,1,0,1,2.8,8,14,7.5,shop_delivery
1.68,1097.7,Medium,0,1,0,3.1,30,3,0.0,pickup
10.61,118.82,High,1,1,1,3.0,19,43,3.7,digibazaar_delivery
8.12,2020.7,High,0,0,1,2.8,28,0,0.0,digibazaar_delivery
2.46,149.96,Low,1,0,1,3.0,20,4,7.4,shop_delivery
11.02,1761.29,Medium,1,1,1,2.7,22,26,7.9,digibazaar_delivery
10.8,364.22,Low,0,1,1,4.1,17,33,0.0,pickup
6.44,869.98,High,1,0,1,4.7,21,20,7.9,digibazaar_delivery
9.78,1112.83,Medium,1,1,0,4.2,30,11,3.9,pickup
9.21,712.07,Medium,0,0,1,4.8,24,26,0.0,digibazaar_delivery
13.08,544.04,Low,1,0,0,4.9,16,2,2.1,shop_delivery
13.53,2184.72,High,0,0,1,2.6,15,8,0.0,digibazaar_delivery
2.62,1080.22,Medium,1,1,0,4.2,6,15,7.0,shop_delivery
1.61,1328.62,High,1,0,0,3.5,25,15,6.2,shop_delivery
8.94,79.49,Medium,1,1,1,3.8,16,15,4.0,digibazaar_delivery
5.19,2917.81,High,0,1,0,2.6,13,38,0.0,pickup
0.15,2618.88,Medium,0,0,1,3.0,29,19,0.0,digibazaar_delivery
5.93,999.93,High,0,1,1,3.5,8,6,0.0,digibazaar_delivery
12.52,2018.61,Low,1,0,0,4.9,26,40,4.3,shop_delivery
7.47,523.57,High,1,1,0,5.0,24,25,4.3,pickup
3.13,1298.81,Low,1,1,1,3.1,25,27,7.9,shop_delivery
3.68,367.7,Medium,1,0,0,4.1,22,20,3.7,shop_delivery
2.95,1098.16,Medium,1,0,1,3.8,30,28,6.4,digibazaar_delivery
5.66,274.75,Medium,0,0,1,4.1,10,23,0.0,digibazaar_delivery
5.63,2090.82,High,1,0,1,3.5,21,22,7.7,digibazaar_delivery
12.51,1766.42,Medium,1,0,1,4.2,9,17,4.8,digibazaar_delivery
4.23,2888.61,Medium,1,0,1,3.6,17,42,4.3,digibazaar_delivery
0.33,1370.51,Medium,1,0,1,2.7,19,48,5.9,digibazaar_delivery
5.24,428.08,Medium,0,1,0,4.9,29,20,0.0,pickup
8.77,73.95,Low,1,0,0,3.2,22,24,2.6,shop_delivery
4.14,697.97,Medium,1,1,0,2.7,22,29,7.2,shop_delivery
5.15,945.26,High,0,1,0,4.4,30,8,0.0,pickup
2.53,1588.98,Medium,1,0,0,2.7,17,26,3.1,shop_delivery
4.27,2651.77,Low,0,1,0,3.8,16,5,0.0,pickup
2.8,2505.07,Medium,0,1,1,4.8,24,8,0.0,digibazaar_delivery
2.82,1525.95,Medium,0,1,1,2.6,20,46,0.0,digibazaar_delivery
9.35,2901.88,Low,0,0,1,4.9,22,47,0.0,digibazaar_delivery
7.84,498.01,Low,0,1,1,4.0,27,19,0.0,pickup
13.6,1094.32,Medium,1,1,1,3.9,9,31,6.1,digibazaar_delivery
10.88,861.84,Low,0,0,1,4.4,19,34,0.0,digibazaar_delivery
5.39,1286.14,Medium,0,0,1,3.3,30,18,0.0,digibazaar_delivery
9.47,1234.9,High,1,0,1,3.4,28,36,7.8,digibazaar_delivery
9.17,241.59,High,1,1,0,3.7,13,20,5.0,pickup
12.85,882.91,Medium,1,1,1,3.2,27,14,4.9,digibazaar_delivery
8.62,1260.3,High,0,0,1,3.6,13,10,0.0,digibazaar_delivery
14.43,2469.26,Low,0,1,1,5.0,30,34,0.0,pickup
14.09,2864.15,Medium,0,0,1,3.6,24,5,0.0,digibazaar_delivery
9.7,2919.13,High,1,0,0,3.1,24,32,6.4,shop_delivery
0.8,857.83,Medium,0,0,1,4.0,22,26,0.0,digibazaar_delivery
5.88,242.03,Low,0,1,1,3.3,5,15,0.0,pickup
7.4,2026.9,Low,1,0,1,3.2,8,49,5.0,digibazaar_delivery
13.86,1423.33,Medium,1,1,0,3.9,21,22,2.2,pickup
4.85,874.63,Low,0,1,0,3.9,10,17,0.0,pickup
0.51,265.04,High,0,0,1,3.1,28,48,0.0,digibazaar_delivery
6.21,2385.27,High,1,1,1,3.5,30,19,5.6,digibazaar_delivery
5.2,1412.17,High,1,0,1,3.3,15,41,5.8,digibazaar_delivery
7.27,2392.88,High,1,1,1,4.4,21,24,6.5,digibazaar_delivery
9.66,1681.78,Medium,0,1,0,2.5,12,2,0.0,pickup
14.22,2922.63,Medium,0,1,0,3.9,27,16,0.0,pickup
13.2,1808.33,Low,1,0,0,3.8,28,5,5.3,shop_delivery
9.7,2138.99,Medium,0,1,0,4.5,30,16,0.0,pickup
14.66,772.44,High,0,0,1,2.9,19,39,0.0,digibazaar_delivery
10.71,1530.13,High,0,0,1,3.9,17,6,0.0,digibazaar_delivery
3.78,2535.71,Medium,1,1,0,3.8,15,45,5.9,shop_delivery
1.69,2376.59,Low,1,1,0,2.9,8,49,6.2,shop_delivery
8.57,2887.99,Low,0,0,1,4.1,20,6,0.0,digibazaar_delivery
14.9,2696.23,Medium,0,0,1,3.9,5,5,0.0,digibazaar_delivery
5.14,1078.04,High,0,0,1,5.0,11,8,0.0,digibazaar_delivery
2.05,1182.51,High,1,0,0,2.6,22,24,6.4,shop_delivery
1.04,1672.75,High,1,0,0,4.7,26,32,3.0,shop_delivery
8.6,1471.84,Low,0,1,1,4.3,24,26,0.0,pickup
3.93,2236.16,High,1,0,0,4.7,9,41,4.9,shop_delivery
12.04,175.41,Medium,0,1,0,3.5,22,14,0.0,pickup
13.1,1275.45,Medium,1,0,1,2.9,11,11,2.5,digibazaar_delivery
13.0,2106.86,Low,1,1,1,2.6,10,45,7.2,pickup
7.09,2283.8,High,0,0,1,3.2,8,46,0.0,digibazaar_delivery
12.82,54.71,Medium,1,0,0,4.9,13,43,5.8,shop_delivery
14.04,1822.56,Low,1,0,1,3.7,23,16,4.6,digibazaar_delivery
5.39,2899.11,Medium,0,1,1,2.8,8,47,0.0,digibazaar_delivery
3.21,2363.14,High,1,0,0,3.8,27,35,4.6,shop_delivery
4.02,2265.16,Low,0,1,0,3.0,7,0,0.0,pickup
6.82,662.71,Low,0,0,1,3.3,5,41,0.0,digibazaar_delivery
3.48,191.1,High,0,0,1,4.5,26,1,0.0,digibazaar_delivery
3.46,1574.81,High,0,1,0,3.2,22,36,0.0,pickup
2.13,997.87,Low,0,0,1,3.0,15,27,0.0,digibazaar_delivery
6.42,1151.88,High,1,0,1,4.0,25,14,3.0,digibazaar_delivery
4.24,632.42,High,0,0,1,4.7,17,23,0.0,digibazaar_delivery
13.47,1774.08,Low,1,1,1,5.0,12,27,5.9,digibazaar_delivery
0.9,106.38,Medium,1,0,1,3.1,19,38,3.8,digibazaar_delivery
7.4,2279.57,High,1,0,0,4.8,27,2,2.1,shop_delivery
6.91,2255.2,Medium,1,1,0,4.4,27,27,6.7,pickup
3.95,2096.05,Medium,1,0,0,4.7,23,49,6.1,shop_delivery
14.25,2908.73,High,0,1,0,4.7,28,14,0.0,pickup
9.17,1282.5,Low,1,0,0,4.8,10,37,5.6,shop_delivery
4.95,2786.46,Low,1,1,1,2.8,13,19,2.0,pickup
14.19,368.64,Low,0,0,1,3.7,15,6,0.0,digibazaar_delivery
7.42,184.42,Low,1,0,1,4.7,8,36,2.7,digibazaar_delivery
13.36,1810.53,Low,0,1,0,4.8,30,41,0.0,pickup
11.32,2532.8,High,0,0,1,4.7,24,39,0.0,digibazaar_delivery
3.29,2515.6,High,0,0,1,4.8,20,27,0.0,digibazaar_delivery
8.8,1325.43,Medium,0,0,1,3.9,11,36,0.0,digibazaar_delivery
3.73,1115.33,High,1,1,0,4.9,11,41,4.4,shop_delivery
5.17,2207.08,Medium,1,1,1,4.5,15,43,2.4,digibazaar_delivery
7.6,2702.13,Low,0,1,0,3.7,18,22,0.0,pickup
