distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
13.3,2452.53,Medium,0,0,1,2.7,17,36,0.0,digibazaar_delivery
12.05,2347.04,Low,1,1,0,3.6,30,13,3.8,pickup
4.07,1272.49,High,0,0,1,3.8,19,9,0.0,digibazaar_delivery
5.92,1478.96,High,0,0,1,3.0,8,41,0.0,digibazaar_delivery
11.27,2689.81,High,0,1,1,4.6,19,48,0.0,digibazaar_delivery
7.26,2258.72,Medium,0,1,1,2.9,15,15,0.0,digibazaar_delivery
14.06,2221.01,Medium,1,0,0,4.5,19,16,7.0,shop_delivery
13.31,1234.73,Low,1,0,0,2.7,20,14,6.0,shop_delivery
3.49,1079.44,High,0,1,1,3.2,20,36,0.0,digibazaar_delivery
7.38,2904.23,High,1,0,0,2.6,24,45,4.2,shop_delivery
7.52,1202.35,Low,0,0,1,3.8,12,34,0.0,digibazaar_delivery
4.26,1332.91,High,0,1,0,3.6,30,41,0.0,pickup
4.32,1368.14,Low,1,1,0,2.8,15,4,3.7,shop_delivery
7.09,457.09,Low,1,1,1,3.6,15,16,5.4,pickup
12.36,149.48,High,0,0,1,2.8,13,15,0.0,digibazaar_delivery
3.07,302.53,Medium,1,0,0,3.9,11,30,6.0,shop_delivery
10.92,1385.04,High,1,1,0,3.3,29,4,5.4,pickup
13.16,961.59,Medium,0,0,1,2.7,10,16,0.0,digibazaar_delivery
10.72,891.93,Medium,0,1,0,3.6,22,36,0.0,pickup
6.48,993.41,High,1,0,0,3.7,30,3,6.9,shop_delivery
14.93,863.85,High,0,1,0,3.6,7,1,0.0,pickup
5.59,529.48,High,0,0,1,2.8,14,28,0.0,digibazaar_delivery
10.56,1889.95,High,1,1,0,4.7,12,31,2.7,pickup
3.8,674.81,Medium,0,0,1,2.7,27,11,0.0,digibazaar_delivery
13.6,790.96,Low,0,1,0,3.2,10,11,0.0,pickup
0.95,1567.99,High,0,0,1,4.0,23,9,0.0,digibazaar_delivery
8.54,84.02,Low,1,0,0,4.2,25,20,4.2,shop_delivery
14.6,2272.53,High,1,1,0,2.9,5,3,3.7,pickup
3.18,922.96,High,1,0,0,2.7,5,41,5.1,shop_delivery
7.18,232.28,Low,1,1,1,3.2,15,26,5.4,pickup
3.26,2675.71,Low,1,0,0,3.6,10,26,5.1,shop_delivery
5.92,2085.41,Medium,1,0,0,3.1,27,41,6.7,shop_delivery
10.43,440.08,Medium,1,1,0,3.8,7,50,7.8,pickup
13.45,254.33,Medium,0,0,1,4.4,14,47,0.0,digibazaar_delivery
10.69,1344.11,High,1,1,1,3.4,6,21,3.4,digibazaar_delivery
12.15,2744.91,Low,1,0,1,3.0,26,27,4.6,digibazaar_delivery
0.93,643.27,Low,1,0,1,4.9,15,34,5.3,shop_delivery
14.33,2738.53,Medium,1,0,1,4.7,10,15,6.9,digibazaar_delivery
2.01,2794.98,Medium,1,0,1,2.6,30,33,7.0,digibazaar_delivery
6.32,1042.54,High,0,1,1,3.4,10,10,0.0,digibazaar_delivery
13.34,1639.29,Medium,0,0,1,2.7,10,44,0.0,digibazaar_delivery
9.62,2061.49,Medium,1,1,0,3.3,26,3,7.7,pickup
7.96,1222.62,Low,0,0,1,5.0,21,32,0.0,digibazaar_delivery
6.0,972.02,High,0,1,0,4.3,16,29,0.0,pickup
1.74,2862.37,High,0,0,1,4.6,23,36,0.0,digibazaar_delivery
2.06,714.41,Low,0,1,1,4.6,21,42,0.0,pickup
0.93,645.71,Medium,0,1,1,3.5,23,50,0.0,digibazaar_delivery
10.65,1499.78,High,1,0,0,3.2,26,8,7.5,shop_delivery
14.82,1865.65,Low,0,1,0,4.0,7,49,0.0,pickup
4.07,493.31,High,0,0,1,3.7,12,14,0.0,digibazaar_delivery
5.56,1940.95,Medium,0,1,1,4.6,9,5,0.0,digibazaar_delivery
7.02,1386.47,High,0,1,1,4.7,6,15,0.0,digibazaar_delivery
11.84,1370.15,Medium,0,0,1,3.2,19,14,0.0,digibazaar_delivery
9.63,2068.83,Medium,1,1,0,4.8,5,16,2.5,pickup
4.01,2798.6,High,0,1,0,3.7,17,14,0.0,pickup
6.73,988.41,Low,1,1,1,3.6,20,34,2.1,pickup
0.26,2173.56,High,0,0,1,5.0,17,1,0.0,digibazaar_delivery
5.75,1474.49,High,1,1,0,2.9,13,1,7.4,shop_delivery
8.75,2094.04,Low,0,1,0,3.7,16,33,0.0,pickup
4.51,1927.63,Medium,1,0,1,4.1,23,25,2.8,digibazaar_delivery
5.0,405.11,Medium,0,1,0,4.5,12,0,0.0,pickup
14.92,919.75,Medium,0,0,1,4.2,27,1,0.0,digibazaar_delivery
4.21,369.4,Medium,1,1,0,3.6,22,47,2.7,pickup
1.18,2960.22,Low,1,0,1,4.5,25,27,7.5,shop_delivery
12.74,1083.39,Low,1,0,0,4.0,17,24,2.9,shop_delivery
12.19,1680.96,Medium,1,1,1,2.5,13,26,6.7,digibazaar_delivery
11.98,2133.67,Low,0,0,1,4.0,9,18,0.0,digibazaar_delivery
8.6,1981.37,Medium,1,1,1,4.0,20,12,2.9,digibazaar_delivery
8.86,2919.49,Medium,0,1,1,3.4,21,9,0.0,digibazaar_delivery
4.53,267.84,Low,0,0,1,4.9,24,30,0.0,digibazaar_delivery
6.5,427.5,Low,1,1,1,2.6,8,21,6.7,shop_delivery
3.39,377.58,Medium,1,0,1,3.6,30,30,5.8,digibazaar_delivery
6.73,1383.34,Low,1,0,1,3.9,13,45,6.3,digibazaar_delivery
5.53,1148.76,High,1,0,1,4.6,30,20,3.5,digibazaar_delivery
6.24,1745.08,Medium,1,1,0,2.5,13,48,3.8,pickup
14.2,1903.17,Medium,0,1,1,2.9,5,9,0.0,digibazaar_delivery
8.99,2744.92,Medium,0,1,1,4.8,12,7,0.0,digibazaar_delivery
7.2,937.04,High,1,1,0,3.3,20,4,6.7,pickup
14.47,2785.29,High,0,1,0,3.5,13,48,0.0,pickup
0.65,750.6,Medium,1,1,1,4.9,7,22,2.3,digibazaar_delivery
13.01,625.07,Low,0,0,1,3.6,29,37,0.0,digibazaar_delivery
4.48,186.14,Medium,1,0,0,4.6,27,25,3.6,shop_delivery
10.3,1942.59,Medium,0,0,1,2.7,30,39,0.0,digibazaar_delivery
6.02,2956.92,Low,1,0,0,4.3,10,10,6.9,shop_delivery
1.38,1023.39,Low,0,0,1,2.6,13,23,0.0,digibazaar_delivery
8.18,2906.88,High,1,0,0,3.1,27,19,6.5,shop_delivery
9.05,2762.52,High,0,1,0,2.5,25,30,0.0,pickup
2.3,444.77,Medium,1,0,0,4.7,21,31,5.7,shop_delivery
6.68,2627.27,Medium,0,1,1,4.7,19,43,0.0,digibazaar_delivery
9.61,1546.21,High,0,1,0,4.6,14,3,0.0,pickup
10.9,2482.87,High,1,0,1,4.8,5,19,3.8,digibazaar_delivery
14.62,2836.4,Low,0,1,1,4.1,17,32,0.0,pickup
10.8,2958.19,High,1,0,0,4.2,30,34,6.1,shop_delivery
8.2,2273.81,Low,1,0,0,4.2,12,28,8.0,shop_delivery
7.41,2095.97,Medium,0,1,1,2.9,16,7,0.0,digibazaar_delivery
6.63,1928.94,Medium,0,0,1,2.8,29,40,0.0,digibazaar_delivery
3.04,833.41,High,0,0,1,3.6,14,29,0.0,digibazaar_delivery
3.85,2129.36,High,0,1,0,3.3,23,6,0.0,pickup
7.98,1972.88,Low,1,0,0,4.1,26,21,4.6,shop_delivery
1.6,1436.41,Medium,1,1,1,4.7,16,41,4.3,digibazaar_delivery
10.18,356.2,Medium,0,0,1,4.0,13,48,0.0,digibazaar_delivery
4.42,931.82,Medium,1,1,0,3.6,23,11,4.5,shop_delivery
13.27,2453.82,Low,1,0,1,4.0,21,23,3.6,digibazaar_delivery
5.17,474.78,High,1,0,1,2.7,18,10,3.1,digibazaar_delivery
11.19,126.44,High,0,0,1,4.5,8,36,0.0,digibazaar_delivery
14.88,849.07,Low,1,1,0,2.7,20,24,5.7,pickup
0.6,2018.08,High,0,0,1,3.5,16,50,0.0,digibazaar_delivery
10.3,933.54,Low,1,0,1,2.8,14,36,2.1,digibazaar_delivery
4.68,1702.93,Medium,1,1,1,3.0,30,32,5.9,digibazaar_delivery
7.58,1343.08,High,1,0,0,3.9,19,18,5.9,shop_delivery
13.79,2496.12,Medium,0,0,1,4.4,12,12,0.0,digibazaar_delivery
10.11,2889.33,High,0,0,1,4.3,24,27,0.0,digibazaar_delivery
12.13,2224.84,Medium,0,1,1,4.3,17,11,0.0,digibazaar_delivery
8.03,764.25,High,0,1,0,2.7,5,25,0.0,pickup
4.8,2785.86,Low,0,1,1,4.8,27,34,0.0,pickup
10.47,2698.05,Low,1,0,1,4.3,19,41,4.1,digibazaar_delivery
7.08,817.92,Medium,1,0,0,3.8,12,47,5.8,shop_delivery
10.31,1405.09,High,0,1,0,3.9,17,40,0.0,pickup
6.24,1824.91,Medium,0,0,1,2.8,23,43,0.0,digibazaar_delivery
8.62,1286.94,High,0,0,1,4.7,12,16,0.0,digibazaar_delivery
6.79,541.85,Medium,0,0,1,3.2,20,38,0.0,digibazaar_delivery
9.09,1267.97,High,1,1,0,4.3,11,37,5.8,pickup
10.18,794.97,Medium,0,1,1,2.8,9,10,0.0,digibazaar_delivery
1.5,1367.42,Low,0,1,1,3.7,7,3,0.0,pickup
7.48,1782.07,High,1,1,0,2.5,30,24,6.1,pickup
7.38,2098.33,Low,0,0,1,2.7,30,40,0.0,digibazaar_delivery
14.92,2492.61,Low,1,0,1,4.4,30,19,5.5,digibazaar_delivery
8.18,1739.68,Medium,0,1,1,4.6,29,36,0.0,digibazaar_delivery
11.53,2884.6,Low,0,1,0,3.2,16,19,0.0,pickup
5.95,918.1,High,0,0,1,4.6,18,47,0.0,digibazaar_delivery
10.88,2614.67,Low,1,1,1,3.0,9,22,6.8,pickup
13.77,875.9,Low,1,0,0,2.6,14,44,7.4,shop_delivery
10.82,1309.26,Medium,0,0,1,3.9,7,16,0.0,digibazaar_delivery
14.67,2124.4,Medium,0,0,1,4.0,24,43,0.0,digibazaar_delivery
0.18,2145.33,Low,1,1,0,3.5,10,47,3.8,shop_delivery
12.83,1966.19,High,0,1,0,4.7,10,4,0.0,pickup
4.28,1547.89,High,0,0,1,4.4,6,20,0.0,digibazaar_delivery
0.24,1677.41,Medium,0,1,0,2.6,27,6,0.0,pickup
14.5,265.76,High,0,0,1,4.4,13,15,0.0,digibazaar_delivery
8.44,66.2,Low,0,1,1,2.8,16,29,0.0,pickup
11.42,1750.36,Low,0,0,1,3.3,27,46,0.0,digibazaar_delivery
5.45,1344.86,Low,1,0,1,4.3,16,38,6.9,shop_delivery
12.38,1824.39,Low,0,0,1,4.6,29,16,0.0,digibazaar_delivery
3.38,2491.61,Low,0,1,1,3.5,8,20,0.0,pickup
9.81,1442.58,High,0,1,1,4.7,30,41,0.0,digibazaar_delivery
2.83,1500.31,High,1,0,1,2.9,16,10,7.3,digibazaar_delivery
13.66,158.01,Medium,1,0,1,4.7,16,49,5.8,digibazaar_delivery
8.03,2290.71,Medium,0,0,1,4.1,6,15,0.0,digibazaar_delivery
10.33,400.98,High,0,1,1,4.2,10,26,0.0,digibazaar_delivery
7.8,315.54,High,0,1,1,2.6,22,41,0.0,digibazaar_delivery
2.09,730.64,Low,1,1,1,4.2,17,37,5.2,shop_delivery
0.76,2742.64,Medium,0,1,0,3.5,7,10,0.0,pickup
12.86,209.97,Low,0,1,1,4.3,6,15,0.0,pickup
11.05,980.94,Medium,1,0,1,3.4,14,11,5.0,digibazaar_delivery
0.64,1409.68,High,0,1,0,3.0,28,41,0.0,pickup
4.84,1655.59,High,0,1,0,4.6,10,40,0.0,pickup
4.68,2310.39,Low,0,1,0,3.4,12,40,0.0,pickup
14.33,977.36,High,1,1,1,3.2,16,18,6.7,digibazaar_delivery
12.6,1684.31,Medium,0,1,0,3.8,20,8,0.0,pickup
0.88,1067.62,Low,1,0,1,2.7,21,3,7.3,shop_delivery
12.73,637.63,High,0,0,1,3.5,7,32,0.0,digibazaar_delivery
1.19,132.92,Low,0,0,1,4.7,17,48,0.0,digibazaar_delivery
13.6,1287.75,Low,0,1,1,4.9,11,40,0.0,pickup
4.81,446.99,Medium,0,1,1,4.1,8,7,0.0,digibazaar_delivery
7.27,1129.54,High,0,0,1,3.3,12,38,0.0,digibazaar_delivery
6.85,2207.6,Low,1,1,1,5.0,18,1,3.1,pickup
14.03,2988.55,Low,1,1,0,3.1,26,36,7.4,pickup
13.48,2107.0,Low,0,1,0,3.7,6,20,0.0,pickup
7.28,2268.56,Low,1,0,1,4.9,12,35,4.3,digibazaar_delivery
7.28,2190.62,High,0,0,1,3.8,9,27,0.0,digibazaar_delivery
4.91,2107.09,High,1,1,0,4.9,6,33,3.0,pickup
13.07,234.8,Low,0,0,1,4.2,20,12,0.0,digibazaar_delivery
9.21,2328.6,Low,0,0,1,4.2,29,15,0.0,digibazaar_delivery
11.65,1593.93,Medium,1,1,0,5.0,30,24,3.6,pickup
4.57,688.26,Low,1,0,1,4.9,8,12,4.6,shop_delivery
11.41,109.62,Medium,1,1,0,2.8,9,9,6.0,pickup
3.33,2307.88,High,0,1,0,3.7,17,40,0.0,pickup
14.61,492.59,Medium,1,0,0,3.9,22,27,3.1,shop_delivery
6.96,2835.41,Low,1,1,1,4.0,28,27,4.0,pickup
7.48,2241.62,Medium,1,0,1,2.7,6,49,2.8,shop_delivery
2.09,1708.55,Medium,0,0,1,4.5,12,41,0.0,digibazaar_delivery
1.75,2090.24,Medium,0,0,1,4.1,10,17,0.0,digibazaar_delivery
8.5,1791.29,Low,0,0,1,2.6,9,17,0.0,digibazaar_delivery
7.03,940.56,High,1,0,0,2.6,12,33,2.6,shop_delivery
7.3,404.05,High,1,0,0,4.6,11,39,5.3,shop_delivery
13.41,849.53,High,1,1,1,3.6,15,14,7.4,digibazaar_delivery
12.83,2644.85,Low,0,1,1,2.8,15,14,0.0,pickup
6.98,446.89,Medium,0,1,0,2.7,18,15,0.0,pickup
11.52,2706.47,High,0,1,1,4.6,22,42,0.0,digibazaar_delivery
13.19,2769.9,High,1,1,0,3.5,26,46,4.8,pickup
11.71,2133.75,High,1,1,1,2.5,30,42,2.3,shop_delivery
2.06,85.65,High,1,0,0,2.5,19,40,4.3,shop_delivery
10.71,442.39,Low,1,1,0,4.3,10,43,7.2,pickup
10.14,614.37,Low,0,1,1,3.7,26,6,0.0,pickup
0.87,323.14,Medium,1,0,1,4.5,22,4,7.7,shop_delivery
10.63,1206.44,Medium,1,0,1,4.3,29,22,2.7,digibazaar_delivery
5.72,2504.59,High,0,0,1,2.9,28,39,0.0,digibazaar_delivery
6.28,2440.54,Low,1,0,1,3.4,13,44,7.7,shop_delivery
14.02,847.07,Medium,0,0,1,4.9,15,13,0.0,digibazaar_delivery
7.73,1275.25,Low,0,1,0,3.2,29,32,0.0,pickup
0.77,1589.49,High,1,0,1,3.1,5,47,5.6,digibazaar_delivery
2.93,2172.55,Low,0,0,1,4.1,24,30,0.0,digibazaar_delivery
5.35,903.0,Low,1,0,0,3.8,19,38,3.4,shop_delivery
9.01,433.21,High,0,0,1,3.1,15,21,0.0,digibazaar_delivery
12.76,1382.51,Medium,1,1,1,4.1,25,5,2.4,digibazaar_delivery
1.3,301.35,Low,0,0,1,3.4,9,8,0.0,digibazaar_delivery
9.2,2424.17,Low,1,1,1,3.8,16,30,7.2,pickup
9.54,856.01,High,0,0,1,4.3,28,2,0.0,digibazaar_delivery
2.7,883.78,High,1,0,0,4.8,21,22,2.2,shop_delivery
0.77,2936.18,High,1,0,0,4.3,26,44,2.5,shop_delivery
3.75,1815.43,High,1,0,1,3.6,27,25,5.6,digibazaar_delivery
6.2,81.5,Low,1,0,0,4.7,13,17,6.0,shop_delivery
9.53,2492.13,High,0,0,1,4.8,7,12,0.0,digibazaar_delivery
3.29,1165.92,High,1,1,1,2.9,29,35,7.3,digibazaar_delivery
4.57,2105.49,High,0,1,0,4.8,9,13,0.0,pickup
14.11,2894.42,Medium,0,1,1,4.9,23,3,0.0,digibazaar_delivery
4.37,1713.72,High,1,0,0,4.9,19,20,7.9,shop_delivery
14.0,437.37,Low,1,1,0,3.6,14,23,3.5,pickup
11.8,1670.07,Low,0,0,1,2.5,5,23,0.0,digibazaar_delivery
13.71,249.91,High,0,1,1,4.9,28,35,0.0,digibazaar_delivery
4.52,944.74,Low,1,0,1,2.6,27,20,7.8,shop_delivery
4.09,2160.07,Medium,0,0,1,4.3,27,14,0.0,digibazaar_delivery
5.71,887.26,High,1,1,0,3.1,24,21,7.1,shop_delivery
3.33,2168.46,Medium,1,1,0,3.2,15,34,4.8,shop_delivery
3.52,2526.67,Medium,0,0,1,4.1,5,50,0.0,digibazaar_delivery
14.35,1253.08,High,1,1,0,3.0,13,50,4.6,pickup
4.04,1119.11,Medium,0,1,1,4.9,21,24,0.0,digibazaar_delivery
14.44,2866.84,Low,1,1,0,4.5,7,10,7.5,pickup
3.22,2670.38,Low,0,1,0,3.7,6,43,0.0,pickup
3.16,115.69,Low,1,1,0,4.0,24,43,3.4,shop_delivery
3.37,958.16,High,1,1,1,3.3,17,41,5.3,digibazaar_delivery
8.15,172.38,Medium,1,1,1,5.0,19,42,2.9,digibazaar_delivery
14.28,943.2,Medium,1,1,1,3.7,10,23,5.6,digibazaar_delivery
13.0,944.58,Medium,1,0,1,3.8,5,11,7.7,digibazaar_delivery
13.73,161.09,Medium,1,0,0,2.7,23,49,2.8,shop_delivery
2.95,710.93,Medium,1,0,1,3.9,27,45,3.4,digibazaar_delivery
3.87,2864.98,Medium,0,1,0,4.1,8,17,0.0,pickup
11.29,864.27,High,1,0,1,4.4,7,45,7.1,digibazaar_delivery
14.89,288.61,High,0,1,1,4.8,11,40,0.0,digibazaar_delivery
10.05,2230.54,High,1,1,0,4.3,12,46,2.1,pickup
3.14,338.89,Low,0,1,1,4.4,10,20,0.0,pickup
2.47,2410.98,Low,1,1,0,2.9,16,1,2.9,shop_delivery
5.04,2403.96,Low,0,1,0,2.5,18,47,0.0,pickup
5.95,714.99,Medium,1,0,0,3.5,11,17,4.1,shop_delivery
0.51,2369.82,Medium,0,1,0,4.9,14,15,0.0,pickup
4.74,2976.85,Medium,0,1,0,4.0,25,1,0.0,pickup
8.39,1657.97,High,0,1,0,4.7,14,17,0.0,pickup
10.38,2903.42,Medium,1,1,1,5.0,13,14,2.2,digibazaar_delivery
9.61,2153.85,High,1,0,0,3.2,23,9,7.9,shop_delivery
7.87,2841.1,High,0,0,1,3.1,13,13,0.0,digibazaar_delivery
4.23,1618.32,Low,0,1,0,4.3,21,33,0.0,pickup
8.35,2710.83,Medium,1,0,0,4.5,28,7,3.6,shop_delivery
12.47,180.88,Medium,1,1,1,4.6,8,39,5.3,digibazaar_delivery
3.9,2804.58,High,1,1,1,4.4,20,13,6.2,digibazaar_delivery
4.87,1342.96,High,0,0,1,3.4,6,45,0.0,digibazaar_delivery
4.26,2246.12,Medium,1,1,1,4.6,14,11,5.5,digibazaar_delivery
8.08,1092.59,Medium,1,0,1,2.6,25,29,7.1,digibazaar_delivery
8.87,2343.7,Low,0,0,1,3.3,26,15,0.0,digibazaar_delivery
10.49,1227.47,Medium,1,0,1,3.5,14,8,2.9,digibazaar_delivery
11.56,1996.8,High,1,1,0,3.5,18,5,2.7,pickup
7.16,252.89,Low,0,1,0,4.8,19,45,0.0,pickup
12.35,879.37,High,0,1,1,3.6,17,21,0.0,digibazaar_delivery
4.02,343.07,Medium,1,0,0,4.5,26,48,6.7,shop_delivery
14.74,1000.34,High,0,0,1,4.7,21,48,0.0,digibazaar_delivery
14.57,791.39,Medium,1,1,1,3.5,26,4,3.0,shop_delivery
14.59,265.52,Low,0,1,1,2.6,7,12,0.0,digibazaar_delivery
11.49,2779.79,Medium,1,0,0,5.0,15,47,2.2,shop_delivery
7.48,640.55,High,1,0,0,2.5,14,11,5.5,shop_delivery
8.87,2931.15,Medium,0,1,1,4.4,7,30,0.0,digibazaar_delivery
14.88,2225.73,Low,1,1,0,3.8,5,28,3.6,pickup
11.75,1330.43,Low,1,1,1,4.9,20,39,7.4,pickup
4.05,1105.95,Low,0,0,1,4.5,9,36,0.0,digibazaar_delivery
0.34,1438.81,Low,0,1,0,3.6,10,26,0.0,pickup
8.02,1310.97,High,0,0,1,4.3,12,0,0.0,digibazaar_delivery
1.94,1358.53,Medium,0,1,1,4.3,17,15,0.0,digibazaar_delivery
5.83,1068.03,Low,1,0,0,2.6,7,50,3.9,shop_delivery
12.98,2547.32,Medium,1,1,1,4.3,30,4,4.6,digibazaar_delivery
6.33,1352.37,Medium,1,0,1,3.9,16,21,2.1,digibazaar_delivery
9.5,915.91,Medium,1,1,1,3.5,6,43,5.6,digibazaar_delivery
3.66,1364.17,High,1,0,1,4.0,21,9,5.1,digibazaar_delivery
5.87,2342.47,Low,0,0,1,3.8,16,50,0.0,digibazaar_delivery
5.5,2549.42,Medium,1,1,0,3.2,22,40,4.4,pickup
14.95,2561.4,High,0,0,1,2.9,9,24,0.0,digibazaar_delivery
13.43,983.19,Medium,0,1,1,2.6,6,43,0.0,digibazaar_delivery
7.73,1422.57,Low,0,0,1,2.9,10,48,0.0,digibazaar_delivery
7.34,942.17,Medium,1,1,0,2.5,22,39,2.2,pickup
8.25,2845.24,Medium,0,0,1,3.4,20,45,0.0,digibazaar_delivery
7.91,771.73,Medium,0,0,1,2.7,12,18,0.0,digibazaar_delivery
6.07,2426.46,Medium,1,0,1,4.8,30,29,3.4,digibazaar_delivery
10.8,2037.67,Medium,0,1,0,3.1,21,21,0.0,pickup
6.22,108.28,High,0,1,1,2.7,6,18,0.0,digibazaar_delivery
12.05,483.73,Low,1,0,1,3.0,21,22,4.0,digibazaar_delivery
7.35,1001.51,Medium,1,1,1,3.4,25,50,4.2,digibazaar_delivery
11.11,2332.71,Low,1,0,0,4.6,14,25,5.2,shop_delivery
2.84,2480.78,Low,1,0,1,4.6,7,20,3.3,shop_delivery
2.95,1580.11,Medium,0,1,1,4.9,30,28,0.0,digibazaar_delivery
7.86,999.31,Low,1,0,0,4.0,8,48,3.6,shop_delivery
13.6,906.14,Medium,0,0,1,3.1,25,27,0.0,digibazaar_delivery
7.33,2026.73,Medium,0,1,0,2.8,8,11,0.0,pickup
7.85,1920.06,Medium,0,0,1,3.5,20,47,0.0,digibazaar_delivery
13.16,770.67,Low,0,1,1,4.4,29,19,0.0,pickup
11.66,734.23,Low,1,1,1,3.1,5,12,2.0,pickup
10.8,192.77,High,1,0,1,2.8,16,3,7.0,digibazaar_delivery
4.39,2775.98,Low,0,0,1,3.2,7,43,0.0,digibazaar_delivery
8.67,2859.56,High,0,0,1,4.9,28,31,0.0,digibazaar_delivery
0.31,295.95,Low,0,1,1,4.0,8,50,0.0,pickup
2.46,922.01,High,1,0,1,4.8,15,11,7.5,digibazaar_delivery
3.31,2514.18,Medium,1,0,0,3.4,5,43,5.3,shop_delivery
2.69,728.47,High,0,1,1,3.5,26,46,0.0,digibazaar_delivery
14.7,2362.38,Low,1,0,1,4.2,11,13,3.1,digibazaar_delivery
7.14,2670.79,Medium,0,1,0,3.7,10,35,0.0,pickup
7.57,302.91,Medium,1,0,0,3.8,18,46,4.8,shop_delivery
5.24,2054.51,Medium,0,1,0,3.5,17,15,0.0,pickup
1.77,70.07,Medium,1,0,1,2.7,20,32,2.6,digibazaar_delivery
3.24,1718.21,High,0,1,0,3.1,24,12,0.0,pickup
8.24,230.68,Low,0,1,1,3.2,11,39,0.0,pickup
9.55,2508.05,Medium,0,0,1,2.9,16,40,0.0,digibazaar_delivery
7.93,694.78,Low,0,1,0,4.4,12,46,0.0,pickup
3.52,720.68,High,1,1,0,4.0,7,14,4.5,shop_delivery
5.29,2209.2,Low,0,1,0,3.1,28,49,0.0,pickup
1.82,1368.46,Low,0,1,0,4.0,8,24,0.0,pickup
4.96,2819.37,High,1,1,1,4.2,20,13,7.9,digibazaar_delivery
12.05,1895.23,Medium,0,1,1,4.0,5,30,0.0,digibazaar_delivery
2.9,2122.79,High,0,1,0,2.6,22,14,0.0,pickup
13.61,1995.08,Medium,1,0,0,4.7,21,19,6.2,shop_delivery
14.18,1247.74,Low,1,1,1,2.5,8,33,4.8,pickup
8.43,2784.4,Low,1,1,1,3.5,20,10,6.9,shop_delivery
6.02,2600.82,Medium,1,1,1,3.5,18,37,6.0,digibazaar_delivery
14.08,174.28,Low,0,1,1,3.8,9,44,0.0,pickup
10.0,1646.17,Medium,1,0,0,2.8,22,36,3.7,shop_delivery
3.92,103.61,Medium,1,1,1,4.0,18,27,5.2,digibazaar_delivery
0.89,1310.66,High,0,0,1,3.2,24,1,0.0,digibazaar_delivery
5.32,1093.27,High,0,1,0,4.2,5,14,0.0,pickup
0.34,503.15,High,0,1,1,4.5,25,18,0.0,digibazaar_delivery
14.38,1569.43,Low,0,0,1,3.3,27,11,0.0,digibazaar_delivery
6.75,183.22,Low,0,0,1,5.0,29,36,0.0,digibazaar_delivery
2.94,113.69,Low,0,0,1,2.7,8,16,0.0,digibazaar_delivery
12.54,2999.45,High,0,0,1,4.8,22,40,0.0,digibazaar_delivery
6.52,2383.55,Low,0,0,1,4.1,13,0,0.0,digibazaar_delivery
9.59,1725.97,Medium,0,0,1,3.7,10,23,0.0,digibazaar_delivery
7.87,2900.91,High,0,0,1,3.2,26,6,0.0,digibazaar_delivery
2.92,2786.51,Low,1,1,0,4.5,20,0,5.2,shop_delivery
10.07,1013.88,High,0,1,0,4.3,21,33,0.0,pickup
14.0,2107.45,Low,1,1,1,3.2,29,12,3.9,pickup
13.07,354.5,Low,0,1,1,3.5,12,11,0.0,pickup
3.46,809.2,High,0,0,1,3.4,5,6,0.0,digibazaar_delivery
13.08,2030.56,Low,1,1,1,4.9,8,31,6.9,pickup
14.79,1680.17,Low,1,1,0,4.7,20,23,6.5,pickup
1.36,716.1,Low,0,1,0,3.3,11,8,0.0,pickup
11.94,1181.72,Medium,1,1,0,4.3,29,27,6.5,pickup
8.84,242.85,Medium,0,1,0,3.6,16,40,0.0,pickup
8.6,998.47,Medium,1,0,0,2.9,29,42,5.0,shop_delivery
13.16,686.83,High,0,0,1,2.6,14,8,0.0,digibazaar_delivery
14.2,2818.11,Low,0,0,1,4.3,23,47,0.0,digibazaar_delivery
12.56,247.38,Medium,1,1,1,4.3,23,49,4.9,digibazaar_delivery
3.67,1713.96,Medium,0,1,1,3.8,28,11,0.0,digibazaar_delivery
3.74,661.3,High,0,1,0,4.8,28,5,0.0,pickup
12.54,1666.25,High,1,1,0,3.6,15,35,5.6,pickup
6.88,1406.91,High,0,1,1,2.7,14,7,0.0,digibazaar_delivery
9.5,1358.69,Low,1,0,1,3.3,25,22,4.9,digibazaar_delivery
9.04,1862.04,High,0,0,1,2.7,13,17,0.0,digibazaar_delivery
11.25,1825.03,High,1,0,1,4.9,16,40,3.0,digibazaar_delivery
14.24,1660.66,Medium,0,0,1,3.4,17,24,0.0,digibazaar_delivery
8.8,1095.12,Medium,0,1,1,4.1,19,15,0.0,digibazaar_delivery
4.51,1488.98,Low,0,0,1,3.9,27,49,0.0,digibazaar_delivery
10.81,2558.18,High,1,1,1,3.2,23,33,2.2,digibazaar_delivery
12.42,999.11,Medium,0,0,1,4.9,19,18,0.0,digibazaar_delivery
1.68,320.25,Medium,1,0,1,4.7,10,43,4.6,digibazaar_delivery
8.58,2757.13,Low,0,0,1,3.8,27,32,0.0,digibazaar_delivery
6.14,1723.81,High,0,0,1,3.7,10,13,0.0,digibazaar_delivery
9.86,2931.79,High,1,0,0,3.3,10,9,3.4,shop_delivery
4.43,165.67,Medium,1,1,1,3.8,24,50,7.2,digibazaar_delivery
